"";"codigo_region";"region";"codigo_comuna";"comuna";"genero";"variable";"valor";"nivel";"region_corta";"comuna_corta"
"3123";2;"Antofagasta";2102;"Mejillones";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";6,70221447944641;"comuna";"Antofagasta";"Mejillones"
"3124";2;"Antofagasta";2103;"Sierra Gorda";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,50678777694702;"comuna";"Antofagasta";"Sierra Gorda"
"3125";2;"Antofagasta";2104;"Taltal";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,59344771504402;"comuna";"Antofagasta";"Taltal"
"3126";2;"Antofagasta";2201;"Calama";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,38222971558571;"comuna";"Antofagasta";"Calama"
"3127";2;"Antofagasta";2202;"Ollagüe";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,52972289919853;"comuna";"Antofagasta";"Ollagüe"
"3128";2;"Antofagasta";2203;"San Pedro de Atacama";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,83513486385345;"comuna";"Antofagasta";"San Pedro de Atacama"
"3129";2;"Antofagasta";2301;"Tocopilla";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,50025713443756;"comuna";"Antofagasta";"Tocopilla"
"3130";2;"Antofagasta";2302;"María Elena";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";5,6842464953661;"comuna";"Antofagasta";"María Elena"
"3131";3;"Atacama";3101;"Copiapó";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";9,14514735341072;"comuna";"Atacama";"Copiapó"
"3132";3;"Atacama";3102;"Caldera";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,85416641831398;"comuna";"Atacama";"Caldera"
"3133";3;"Atacama";3103;"Tierra Amarilla";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,2136168181896;"comuna";"Atacama";"Tierra Amarilla"
"3134";3;"Atacama";3201;"Chañaral";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,75396430492401;"comuna";"Atacama";"Chañaral"
"3135";3;"Atacama";3202;"Diego de Almagro";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";6,30605146288872;"comuna";"Atacama";"Diego de Almagro"
"3136";3;"Atacama";3301;"Vallenar";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,94832387566566;"comuna";"Atacama";"Vallenar"
"3137";3;"Atacama";3302;"Alto del Carmen";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,8878853321075;"comuna";"Atacama";"Alto del Carmen"
"3138";3;"Atacama";3303;"Freirina";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";9,07716676592827;"comuna";"Atacama";"Freirina"
"3139";3;"Atacama";3304;"Huasco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,62379372119904;"comuna";"Atacama";"Huasco"
"3140";4;"Coquimbo";4101;"La Serena";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,068819463253;"comuna";"Coquimbo";"La Serena"
"3141";4;"Coquimbo";4102;"Coquimbo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,3608827590942;"comuna";"Coquimbo";"Coquimbo"
"3142";4;"Coquimbo";4103;"Andacollo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,8335895240307;"comuna";"Coquimbo";"Andacollo"
"3143";4;"Coquimbo";4104;"La Higuera";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,738560795784;"comuna";"Coquimbo";"La Higuera"
"3144";4;"Coquimbo";4105;"Paiguano";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,3496971130371;"comuna";"Coquimbo";"Paiguano"
"3145";4;"Coquimbo";4106;"Vicuña";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,7580069303513;"comuna";"Coquimbo";"Vicuña"
"3146";4;"Coquimbo";4201;"Illapel";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";10,8446195721626;"comuna";"Coquimbo";"Illapel"
"3147";4;"Coquimbo";4202;"Canela";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,3279373645782;"comuna";"Coquimbo";"Canela"
"3148";4;"Coquimbo";4203;"Los Vilos";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,4598731994629;"comuna";"Coquimbo";"Los Vilos"
"3149";4;"Coquimbo";4204;"Salamanca";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,9673669338226;"comuna";"Coquimbo";"Salamanca"
"3150";4;"Coquimbo";4301;"Ovalle";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,2950793504715;"comuna";"Coquimbo";"Ovalle"
"3151";4;"Coquimbo";4302;"Combarbalá";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,2446320056915;"comuna";"Coquimbo";"Combarbalá"
"3152";4;"Coquimbo";4303;"Monte Patria";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,9660280942917;"comuna";"Coquimbo";"Monte Patria"
"3153";4;"Coquimbo";4304;"Punitaqui";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,78211581707;"comuna";"Coquimbo";"Punitaqui"
"3154";4;"Coquimbo";4305;"Río Hurtado";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,5279502272606;"comuna";"Coquimbo";"Río Hurtado"
"3155";5;"Valparaíso";5101;"Valparaíso";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,3041178584099;"comuna";"Valparaíso";"Valparaíso"
"3156";5;"Valparaíso";5102;"Casablanca";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,5377580523491;"comuna";"Valparaíso";"Casablanca"
"3157";5;"Valparaíso";5103;"Concón";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,0370256006718;"comuna";"Valparaíso";"Concón"
"3158";5;"Valparaíso";5104;"Juan Fernández";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";7,14285746216774;"comuna";"Valparaíso";"Juan Fernández"
"3159";5;"Valparaíso";5105;"Puchuncaví";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,9860332012177;"comuna";"Valparaíso";"Puchuncaví"
"3160";5;"Valparaíso";5107;"Quintero";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,2682681083679;"comuna";"Valparaíso";"Quintero"
"3161";5;"Valparaíso";5109;"Viña del Mar";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,6444583535194;"comuna";"Valparaíso";"Viña del Mar"
"3162";5;"Valparaíso";5201;"Isla de Pascua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,24220106005669;"comuna";"Valparaíso";"Isla de Pascua"
"3163";5;"Valparaíso";5301;"Los Andes";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,2513882815838;"comuna";"Valparaíso";"Los Andes"
"3164";5;"Valparaíso";5302;"Calle Larga";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,5728026032448;"comuna";"Valparaíso";"Calle Larga"
"3165";5;"Valparaíso";5303;"Rinconada";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,4240861535072;"comuna";"Valparaíso";"Rinconada"
"3166";5;"Valparaíso";5304;"San Esteban";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,7064580321312;"comuna";"Valparaíso";"San Esteban"
"3167";5;"Valparaíso";5401;"La Ligua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,5698021650314;"comuna";"Valparaíso";"La Ligua"
"3168";5;"Valparaíso";5402;"Cabildo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,452529489994;"comuna";"Valparaíso";"Cabildo"
"3169";5;"Valparaíso";5403;"Papudo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,2241860032082;"comuna";"Valparaíso";"Papudo"
"3170";5;"Valparaíso";5404;"Petorca";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,770075917244;"comuna";"Valparaíso";"Petorca"
"3171";5;"Valparaíso";5405;"Zapallar";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,1047497987747;"comuna";"Valparaíso";"Zapallar"
"3172";5;"Valparaíso";5501;"Quillota";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,3532320857048;"comuna";"Valparaíso";"Quillota"
"3173";5;"Valparaíso";5502;"Calera";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,0172024965286;"comuna";"Valparaíso";"Calera"
"3174";5;"Valparaíso";5503;"Hijuelas";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,3970668315887;"comuna";"Valparaíso";"Hijuelas"
"3175";5;"Valparaíso";5504;"La Cruz";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,5025460720062;"comuna";"Valparaíso";"La Cruz"
"3176";5;"Valparaíso";5506;"Nogales";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,875571846962;"comuna";"Valparaíso";"Nogales"
"3177";5;"Valparaíso";5601;"San Antonio";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,9733478426933;"comuna";"Valparaíso";"San Antonio"
"3178";5;"Valparaíso";5602;"Algarrobo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,2706897556782;"comuna";"Valparaíso";"Algarrobo"
"3179";5;"Valparaíso";5603;"Cartagena";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,7287845611572;"comuna";"Valparaíso";"Cartagena"
"3180";5;"Valparaíso";5604;"El Quisco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,9125775098801;"comuna";"Valparaíso";"El Quisco"
"3181";5;"Valparaíso";5605;"El Tabo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,3084490895271;"comuna";"Valparaíso";"El Tabo"
"3182";5;"Valparaíso";5606;"Santo Domingo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,8672356009483;"comuna";"Valparaíso";"Santo Domingo"
"3183";5;"Valparaíso";5701;"San Felipe";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,2048076987267;"comuna";"Valparaíso";"San Felipe"
"3184";5;"Valparaíso";5702;"Catemu";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,4221888184547;"comuna";"Valparaíso";"Catemu"
"3185";5;"Valparaíso";5703;"Llaillay";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,770480453968;"comuna";"Valparaíso";"Llaillay"
"3186";5;"Valparaíso";5704;"Panquehue";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,9507637619972;"comuna";"Valparaíso";"Panquehue"
"3187";5;"Valparaíso";5705;"Putaendo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,1497156620026;"comuna";"Valparaíso";"Putaendo"
"3188";5;"Valparaíso";5706;"Santa María";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,681260406971;"comuna";"Valparaíso";"Santa María"
"3189";5;"Valparaíso";5801;"Quilpué";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,3763715624809;"comuna";"Valparaíso";"Quilpué"
"3190";5;"Valparaíso";5802;"Limache";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,6473001241684;"comuna";"Valparaíso";"Limache"
"3191";5;"Valparaíso";5803;"Olmué";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,6302214860916;"comuna";"Valparaíso";"Olmué"
"3192";5;"Valparaíso";5804;"Villa Alemana";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,1293346881866;"comuna";"Valparaíso";"Villa Alemana"
"3193";NA;"Libertador General Bernardo O'Higgins";6101;"Rancagua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,8023713827133;"comuna";"O'Higgins";"Rancagua"
"3194";NA;"Libertador General Bernardo O'Higgins";6102;"Codegua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,5833423137665;"comuna";"O'Higgins";"Codegua"
"3195";NA;"Libertador General Bernardo O'Higgins";6103;"Coinco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,7319704294205;"comuna";"O'Higgins";"Coinco"
"3196";NA;"Libertador General Bernardo O'Higgins";6104;"Coltauco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,4456696510315;"comuna";"O'Higgins";"Coltauco"
"3197";NA;"Libertador General Bernardo O'Higgins";6105;"Doñihue";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,343036711216;"comuna";"O'Higgins";"Doñihue"
"3198";NA;"Libertador General Bernardo O'Higgins";6106;"Graneros";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,2349438071251;"comuna";"O'Higgins";"Graneros"
"3199";NA;"Libertador General Bernardo O'Higgins";6107;"Las Cabras";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";25,9977370500565;"comuna";"O'Higgins";"Las Cabras"
"3200";NA;"Libertador General Bernardo O'Higgins";6108;"Machalí";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";8,75393822789192;"comuna";"O'Higgins";"Machalí"
"3201";NA;"Libertador General Bernardo O'Higgins";6109;"Malloa";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,6280097365379;"comuna";"O'Higgins";"Malloa"
"3202";NA;"Libertador General Bernardo O'Higgins";6110;"Mostazal";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,7407557368279;"comuna";"O'Higgins";"Mostazal"
"3203";NA;"Libertador General Bernardo O'Higgins";6111;"Olivar";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,4162729382515;"comuna";"O'Higgins";"Olivar"
"3204";NA;"Libertador General Bernardo O'Higgins";6112;"Peumo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,0238138437271;"comuna";"O'Higgins";"Peumo"
"3205";NA;"Libertador General Bernardo O'Higgins";6113;"Pichidegua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";23,4671175479889;"comuna";"O'Higgins";"Pichidegua"
"3206";NA;"Libertador General Bernardo O'Higgins";6114;"Quinta de Tilcoco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,0649936199188;"comuna";"O'Higgins";"Quinta de Tilcoco"
"3207";NA;"Libertador General Bernardo O'Higgins";6115;"Rengo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,8451886177063;"comuna";"O'Higgins";"Rengo"
"3208";NA;"Libertador General Bernardo O'Higgins";6116;"Requínoa";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,7342221140862;"comuna";"O'Higgins";"Requínoa"
"3209";NA;"Libertador General Bernardo O'Higgins";6117;"San Vicente";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,47293227911;"comuna";"O'Higgins";"San Vicente"
"3210";NA;"Libertador General Bernardo O'Higgins";6201;"Pichilemu";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,1946555376053;"comuna";"O'Higgins";"Pichilemu"
"3211";NA;"Libertador General Bernardo O'Higgins";6202;"La Estrella";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,3493965268135;"comuna";"O'Higgins";"La Estrella"
"3212";NA;"Libertador General Bernardo O'Higgins";6203;"Litueche";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,6966134905815;"comuna";"O'Higgins";"Litueche"
"3213";NA;"Libertador General Bernardo O'Higgins";6204;"Marchihue";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,52367156744;"comuna";"O'Higgins";"Marchihue"
"3214";NA;"Libertador General Bernardo O'Higgins";6205;"Navidad";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,9937797784805;"comuna";"O'Higgins";"Navidad"
"3215";NA;"Libertador General Bernardo O'Higgins";6206;"Paredones";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";28,395140171051;"comuna";"O'Higgins";"Paredones"
"3216";NA;"Libertador General Bernardo O'Higgins";6301;"San Fernando";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,023566365242;"comuna";"O'Higgins";"San Fernando"
"3217";NA;"Libertador General Bernardo O'Higgins";6302;"Chépica";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";28,2035410404205;"comuna";"O'Higgins";"Chépica"
"3218";NA;"Libertador General Bernardo O'Higgins";6303;"Chimbarongo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";22,460575401783;"comuna";"O'Higgins";"Chimbarongo"
"3219";NA;"Libertador General Bernardo O'Higgins";6304;"Lolol";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";26,1431753635406;"comuna";"O'Higgins";"Lolol"
"3220";NA;"Libertador General Bernardo O'Higgins";6305;"Nancagua";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";21,6492131352425;"comuna";"O'Higgins";"Nancagua"
"3221";NA;"Libertador General Bernardo O'Higgins";6306;"Palmilla";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";25,1146525144577;"comuna";"O'Higgins";"Palmilla"
"3222";NA;"Libertador General Bernardo O'Higgins";6307;"Peralillo";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,8101232051849;"comuna";"O'Higgins";"Peralillo"
"3223";NA;"Libertador General Bernardo O'Higgins";6308;"Placilla";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,5972388386726;"comuna";"O'Higgins";"Placilla"
"3224";NA;"Libertador General Bernardo O'Higgins";6309;"Pumanque";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,0032517313957;"comuna";"O'Higgins";"Pumanque"
"3225";NA;"Libertador General Bernardo O'Higgins";6310;"Santa Cruz";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,7978809475899;"comuna";"O'Higgins";"Santa Cruz"
"3226";7;"Maule";7101;"Talca";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,4021997451782;"comuna";"Maule";"Talca"
"3227";7;"Maule";7102;"Constitución";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,3980926573277;"comuna";"Maule";"Constitución"
"3228";7;"Maule";7103;"Curepto";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,0191045403481;"comuna";"Maule";"Curepto"
"3229";7;"Maule";7104;"Empedrado";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,8013479113579;"comuna";"Maule";"Empedrado"
"3230";7;"Maule";7105;"Maule";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,5158509016037;"comuna";"Maule";"Maule"
"3231";7;"Maule";7106;"Pelarco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,7372534275055;"comuna";"Maule";"Pelarco"
"3232";7;"Maule";7107;"Pencahue";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,153663277626;"comuna";"Maule";"Pencahue"
"3233";7;"Maule";7108;"Río Claro";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";24,4718044996262;"comuna";"Maule";"Río Claro"
"3234";7;"Maule";7109;"San Clemente";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,4528410434723;"comuna";"Maule";"San Clemente"
"3235";7;"Maule";7110;"San Rafael";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,8528769612312;"comuna";"Maule";"San Rafael"
"3236";7;"Maule";7201;"Cauquenes";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,3467611670494;"comuna";"Maule";"Cauquenes"
"3237";7;"Maule";7202;"Chanco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,6426529884338;"comuna";"Maule";"Chanco"
"3238";7;"Maule";7203;"Pelluhue";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,2941296100616;"comuna";"Maule";"Pelluhue"
"3239";7;"Maule";7301;"Curicó";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,0841207504272;"comuna";"Maule";"Curicó"
"3240";7;"Maule";7302;"Hualañé";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";21,5399518609047;"comuna";"Maule";"Hualañé"
"3241";7;"Maule";7303;"Licantén";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";15,2873888611794;"comuna";"Maule";"Licantén"
"3242";7;"Maule";7304;"Molina";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";22,0540210604668;"comuna";"Maule";"Molina"
"3243";7;"Maule";7305;"Rauco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";26,4148354530334;"comuna";"Maule";"Rauco"
"3244";7;"Maule";7306;"Romeral";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,6195229887962;"comuna";"Maule";"Romeral"
"3245";7;"Maule";7307;"Sagrada Familia";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";23,9564448595047;"comuna";"Maule";"Sagrada Familia"
"3246";7;"Maule";7308;"Teno";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";21,5430423617363;"comuna";"Maule";"Teno"
"3247";7;"Maule";7309;"Vichuquén";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,7242468595505;"comuna";"Maule";"Vichuquén"
"3248";7;"Maule";7401;"Linares";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,1364322304726;"comuna";"Maule";"Linares"
"3249";7;"Maule";7402;"Colbún";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";17,9840296506882;"comuna";"Maule";"Colbún"
"3250";7;"Maule";7403;"Longaví";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";22,5419938564301;"comuna";"Maule";"Longaví"
"3251";7;"Maule";7404;"Parral";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,0013984441757;"comuna";"Maule";"Parral"
"3252";7;"Maule";7405;"Retiro";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";21,4320242404938;"comuna";"Maule";"Retiro"
"3253";7;"Maule";7406;"San Javier";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,637656211853;"comuna";"Maule";"San Javier"
"3254";7;"Maule";7407;"Villa Alegre";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";19,4838911294937;"comuna";"Maule";"Villa Alegre"
"3255";7;"Maule";7408;"Yerbas Buenas";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";20,325118303299;"comuna";"Maule";"Yerbas Buenas"
"3256";NA;"Biobío";8101;"Concepción";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,2514995038509;"comuna";"Biobío";"Concepción"
"3257";NA;"Biobío";8102;"Coronel";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,687852025032;"comuna";"Biobío";"Coronel"
"3258";NA;"Biobío";8103;"Chiguayante";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,5756504237652;"comuna";"Biobío";"Chiguayante"
"3259";NA;"Biobío";8104;"Florida";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,502264559269;"comuna";"Biobío";"Florida"
"3260";NA;"Biobío";8105;"Hualqui";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,7415423989296;"comuna";"Biobío";"Hualqui"
"3261";NA;"Biobío";8106;"Lota";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";16,8242499232292;"comuna";"Biobío";"Lota"
"3262";NA;"Biobío";8107;"Penco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,281212747097;"comuna";"Biobío";"Penco"
"3263";NA;"Biobío";8108;"San Pedro de La paz";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";11,4312201738358;"comuna";"Biobío";"San Pedro"
"3264";NA;"Biobío";8109;"Santa Juana";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";13,3168905973434;"comuna";"Biobío";"Santa Juana"
"3265";NA;"Biobío";8110;"Talcahuano";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,2906245291233;"comuna";"Biobío";"Talcahuano"
"3266";NA;"Biobío";8111;"Tomé";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";14,7550821304321;"comuna";"Biobío";"Tomé"
"3267";NA;"Biobío";8112;"Hualpén";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";12,114541977644;"comuna";"Biobío";"Hualpén"
"3268";NA;"Biobío";8201;"Lebu";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";18,3992967009544;"comuna";"Biobío";"Lebu"
"3269";NA;"Biobío";8202;"Arauco";NA;"Porcentaje de asalariados formales dependientes con ingreso imponible menor al 50% de la mediana";10,8482830226421;"comuna";"Biobío";"Arauco"
